Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,3,5,4,5,4
19,25,18,8,6,28
18,24,17,7,7,27
19,23,16,6,8,26
18,22,15,5,9,25
17,21,14,4,10,24
16,20,14,3,11,23
16,19,13,2,12,22
16,18,12,1,13,21
17,17,13,2,14,21
16,16,12,1,15,20
15,15,11,1,16,19
14,14,10,1,16,18
13,13,9,1,17,17
12,12,8,1,16,16
11,11,7,1,15,15
10,10,7,1,14,14
9,9,7,1,13,13
8,8,7,1,12,12
7,7,8,1,11,11
8,6,9,1,10,10
8,5,8,1,9,9
7,4,7,1,8,8
6,3,8,1,7,7
7,2,9,1,6,6
8,1,10,2,7,5
9,0,9,3,6,5
9,1,8,4,5,6
8,2,7,5,4,5
9,3,6,4,4,4
9,4,5,3,4,3
8,3,5,4,5,4
