Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,2,10,1,10,1
13,18,9,21,8,12
12,19,8,22,9,13
11,20,7,23,10,14
10,21,6,24,11,15
9,22,5,25,10,16
8,23,4,26,9,17
7,24,4,27,8,18
6,25,3,28,7,19
5,26,3,28,6,20
4,27,3,28,5,21
3,28,4,27,4,22
4,27,4,26,5,22
4,26,4,25,6,21
4,25,5,24,7,21
5,24,6,23,8,20
6,23,7,22,9,19
7,22,8,21,10,18
8,21,9,20,11,17
9,20,10,19,12,16
10,19,11,18,13,15
11,18,12,17,14,14
12,17,13,16,15,13
13,16,14,15,16,12
14,15,15,14,15,11
15,14,14,13,14,10
14,13,15,12,13,9
15,12,14,11,12,8
14,11,13,10,11,7
13,10,12,9,10,6
12,9,11,8,9,5
11,8,10,7,10,4
10,7,11,6,11,3
11,6,10,5,10,2
10,5,11,4,11,1
11,4,10,3,10,0
10,3,11,2,11,0
11,2,10,1,10,1
