Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,26,4,26,4,27
10,28,23,10,21,18
9,28,22,10,20,17
8,28,21,10,19,17
7,28,20,10,18,17
6,28,19,11,17,17
5,28,18,12,16,18
4,28,17,13,15,19
3,28,16,14,14,20
3,27,15,15,13,21
3,28,14,16,12,22
3,27,13,17,11,23
3,28,12,18,10,24
3,27,11,19,9,25
3,28,10,20,8,26
3,27,9,21,7,27
3,26,8,22,6,26
3,27,7,23,5,25
3,28,6,24,4,26
4,28,5,25,4,27
4,27,4,26,5,27
5,27,4,27,4,26
4,26,5,27,4,27
4,27,4,26,5,27
5,27,4,27,4,26
4,26,5,27,4,27
4,27,4,26,5,27
5,27,4,27,4,26
4,26,5,27,4,27
4,27,4,26,5,27
5,27,3,25,4,26
4,26,4,26,4,27
