Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,1,14,28,19,8
11,13,9,27,25,14
10,13,9,28,24,14
9,13,10,28,23,14
8,12,11,28,22,14
7,11,12,27,21,13
6,10,13,28,20,12
5,9,14,28,19,11
5,8,13,28,18,10
5,7,14,28,18,9
4,6,13,28,18,8
3,6,14,28,19,8
4,5,13,28,18,8
4,4,14,28,19,8
4,3,13,28,18,8
3,2,14,28,19,8
2,1,13,28,18,8
3,1,14,27,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
1,2,13,28,19,8
2,1,14,28,18,8
2,0,14,29,19,8
2,1,14,28,18,8
2,1,15,29,19,8
3,1,14,28,18,8
2,1,15,28,19,8
3,1,14,28,18,8
2,1,15,28,19,8
3,1,14,28,18,8
3,1,13,29,19,8
2,1,14,28,18,8
3,1,14,28,19,8
3,2,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,0,13,28,18,8
2,1,14,28,19,8
1,2,15,28,18,8
2,1,14,28,19,8
1,2,13,27,18,8
2,1,14,28,19,8
2,2,13,29,18,8
2,1,14,28,19,8
3,2,15,27,18,8
2,1,14,28,19,8
2,2,13,27,18,8
2,1,14,28,19,8
2,2,13,28,18,8
2,1,14,28,19,8
3,1,14,29,18,8
2,1,14,28,19,8
3,2,14,29,18,8
2,1,14,28,19,8
2,0,15,28,18,8
2,1,14,28,19,8
3,1,13,29,18,8
2,1,14,28,19,8
1,1,13,29,18,8
2,1,14,28,19,8
1,2,13,29,18,8
2,1,14,28,19,8
1,2,15,28,18,8
2,1,14,28,19,8
2,0,13,28,18,8
2,1,14,28,19,8
2,0,15,29,18,8
2,1,14,28,19,8
2,2,15,28,18,8
2,1,14,28,19,8
1,2,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
1,1,14,28,18,8
2,1,15,28,19,8
3,1,14,28,18,8
2,1,15,27,19,8
3,1,14,28,18,8
2,1,15,27,19,8
3,1,14,28,18,8
4,0,13,27,19,8
3,1,14,28,18,8
4,0,15,29,19,8
3,1,14,28,18,8
4,2,15,27,19,8
3,1,14,28,18,8
2,2,13,28,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
3,1,13,29,19,8
2,1,14,28,18,8
2,1,15,28,19,8
3,1,14,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
1,1,13,28,19,8
2,1,14,28,18,8
3,2,15,29,19,8
2,1,14,28,18,8
2,0,13,29,19,8
2,1,14,28,18,8
3,0,14,27,19,8
2,1,14,28,18,8
3,0,13,29,19,8
2,1,14,28,18,8
3,2,13,29,19,8
2,1,14,28,18,8
2,0,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,13,28,18,8
2,1,14,28,19,8
3,1,14,29,18,8
2,1,14,28,19,8
3,1,14,29,18,8
2,1,14,28,19,8
1,1,15,28,18,8
2,1,14,28,19,8
3,2,15,28,18,8
2,1,14,28,19,8
1,2,13,28,18,8
2,1,14,28,19,8
1,2,14,27,18,8
2,1,14,28,19,8
1,0,14,27,18,8
2,1,14,28,19,8
3,0,14,29,18,8
2,1,14,28,19,8
1,2,15,27,18,8
2,1,14,28,19,8
2,2,15,27,18,8
2,1,14,28,19,8
2,2,15,29,18,8
2,1,14,28,19,8
2,1,14,28,18,8
3,1,13,28,19,8
2,1,14,28,18,8
2,2,13,28,19,8
2,1,14,28,18,8
2,2,13,28,19,8
2,1,14,28,18,8
1,1,15,29,19,8
2,1,14,28,18,8
3,2,14,27,19,8
2,1,14,28,18,8
3,1,15,27,19,8
2,1,14,28,18,8
2,0,13,29,19,8
2,1,14,28,18,8
3,0,13,28,19,8
2,1,14,28,18,8
1,0,15,27,19,8
2,1,14,28,18,8
1,2,13,29,19,8
2,1,14,28,18,8
1,0,14,27,19,8
2,1,14,28,18,8
1,2,13,29,19,8
2,1,14,28,18,8
1,0,13,27,19,8
2,1,14,28,18,8
1,0,14,29,19,8
2,1,14,28,18,8
1,0,15,27,19,8
2,1,14,28,18,8
1,2,14,29,19,8
2,1,14,28,18,8
1,1,15,28,19,8
2,1,14,28,18,8
3,0,13,28,19,8
2,1,14,28,18,8
3,0,15,28,19,8
2,1,14,28,18,8
3,1,13,27,19,8
2,1,14,28,18,8
2,2,14,27,19,8
2,1,14,28,18,8
2,2,13,29,19,8
2,1,14,28,18,8
2,2,14,27,19,8
2,1,14,28,18,8
2,1,13,27,19,8
3,1,14,28,18,8
2,1,15,29,19,8
3,1,14,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,2,13,28,18,8
2,1,14,28,19,8
1,2,14,27,18,8
2,1,14,28,19,8
3,0,15,28,18,8
2,1,14,28,19,8
1,0,14,29,18,8
2,1,14,28,19,8
1,0,14,29,18,8
2,1,14,28,19,8
3,0,15,29,18,8
2,1,14,28,19,8
3,2,13,27,18,8
2,1,14,28,19,8
1,1,15,29,18,8
2,1,14,28,19,8
1,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,0,14,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
4,1,14,28,19,8
3,1,15,29,18,8
2,1,14,28,19,8
3,1,13,27,18,8
2,1,14,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
4,1,13,28,19,8
3,1,14,28,18,8
2,0,15,27,19,8
2,1,14,28,18,8
3,1,15,28,19,8
2,1,14,28,18,8
3,1,15,27,19,8
2,1,14,28,18,8
2,0,15,27,19,8
2,1,14,28,18,8
3,0,15,27,19,8
2,1,14,28,18,8
2,1,13,29,19,8
3,1,14,28,18,8
2,1,15,29,19,8
3,1,14,28,18,8
2,1,13,27,19,8
3,1,14,28,18,8
4,2,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,28,18,8
4,1,14,28,19,8
3,1,15,29,18,8
2,1,14,28,19,8
3,1,13,28,18,8
2,1,14,28,19,8
3,1,13,29,18,8
2,1,14,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,2,13,28,19,8
2,1,14,28,18,8
3,1,13,29,19,8
2,1,14,28,18,8
3,1,13,29,19,8
2,1,14,28,18,8
3,0,13,27,19,8
2,1,14,28,18,8
1,2,14,29,19,8
2,1,14,28,18,8
3,0,13,28,19,8
2,1,14,28,18,8
3,1,15,28,19,8
2,1,14,28,18,8
3,2,15,27,19,8
2,1,14,28,18,8
3,0,15,27,19,8
2,1,14,28,18,8
2,0,14,27,19,8
2,1,14,28,18,8
2,2,13,29,19,8
2,1,14,28,18,8
3,2,14,29,19,8
2,1,14,28,18,8
2,0,14,29,19,8
2,1,14,28,18,8
2,2,13,29,19,8
2,1,14,28,18,8
2,2,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,13,28,18,8
3,1,14,28,19,8
2,1,13,28,18,8
1,1,14,28,19,8
2,1,13,29,18,8
3,1,14,28,19,8
2,1,15,27,18,8
3,1,14,28,19,8
2,1,13,27,18,8
3,1,14,28,19,8
4,1,13,29,18,8
3,1,14,28,19,8
2,0,13,28,18,8
2,1,14,28,19,8
3,1,13,27,18,8
2,1,14,28,19,8
3,1,15,29,18,8
2,1,14,28,19,8
1,2,14,29,18,8
2,1,14,28,19,8
3,2,15,29,18,8
2,1,14,28,19,8
1,2,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
2,1,13,28,19,8
3,1,14,28,18,8
4,1,14,27,19,8
3,1,14,28,18,8
3,0,15,27,19,8
2,1,14,28,18,8
3,1,13,27,19,8
2,1,14,28,18,8
3,1,14,27,19,8
2,1,14,28,18,8
2,2,14,28,19,8
2,1,13,28,18,8
