Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,6,6,6,7,6
19,4,13,24,22,27
18,5,14,25,23,28
17,6,15,26,24,28
17,7,15,27,25,28
16,8,16,28,26,27
17,9,17,27,27,26
18,10,18,26,27,25
19,11,19,25,27,24
20,12,20,24,27,23
20,13,21,25,27,22
21,14,22,25,27,21
22,15,23,24,26,20
21,14,24,23,25,19
20,13,25,22,24,18
19,12,24,21,23,17
18,11,23,20,22,16
17,10,22,19,21,15
16,9,21,18,20,14
16,8,20,17,19,13
17,7,19,16,18,12
18,6,18,15,18,11
17,5,18,14,18,10
17,4,18,13,18,9
16,3,18,12,18,8
15,2,18,11,17,7
14,1,17,10,17,6
13,1,17,9,17,5
12,1,17,8,16,4
11,1,16,7,15,3
10,1,16,6,14,2
10,2,16,5,13,2
9,3,15,4,12,3
8,3,14,3,11,4
7,3,13,4,10,3
6,4,12,3,9,4
6,3,11,4,8,3
6,4,10,3,7,4
7,4,9,4,7,3
8,3,8,5,8,4
8,4,8,6,8,3
8,5,7,7,8,4
8,6,6,7,7,5
7,6,6,6,7,6
