Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,4,4,5,5,19
17,7,7,1,2,14
16,6,7,2,2,15
15,5,6,3,2,16
14,4,5,4,3,17
14,5,4,5,3,18
15,6,4,4,4,19
14,5,5,5,5,19
15,6,6,6,4,20
14,5,5,5,4,21
15,6,4,5,4,20
14,5,5,5,5,19
15,6,6,6,4,20
14,5,5,5,4,21
14,5,4,5,4,20
15,6,4,4,5,19
14,5,5,5,5,18
13,5,4,5,4,19
14,5,4,4,5,19
14,4,4,5,5,18
14,5,3,5,5,19
15,6,4,4,5,18
14,5,5,5,4,19
15,6,4,5,3,19
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
15,6,4,5,4,21
14,5,5,5,4,20
15,6,4,5,4,21
14,5,3,4,4,20
14,4,4,5,5,19
14,5,3,5,4,20
15,6,4,4,5,19
14,5,5,5,4,20
