Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,27,24,27,23,21
14,13,20,16,24,9
15,14,21,15,25,8
16,13,22,14,26,7
17,13,23,13,27,6
18,12,24,12,27,5
19,11,25,11,27,4
20,10,26,10,27,3
21,9,26,9,26,2
22,8,25,10,25,1
23,9,26,11,24,2
24,10,27,12,24,3
25,11,27,13,25,4
26,12,27,14,26,5
26,13,26,15,27,6
27,14,25,16,26,7
26,15,24,17,26,8
25,16,23,18,25,9
24,17,23,19,24,10
24,18,24,20,23,11
23,19,23,21,24,12
24,20,24,22,23,13
23,21,23,23,24,14
24,22,24,24,23,15
23,23,23,25,24,16
24,24,24,26,23,17
23,25,23,27,24,18
24,26,24,28,23,19
23,27,23,28,24,20
24,27,24,27,23,21
