Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,2,9,2,10,2
21,2,16,16,11,12
22,2,16,15,10,11
22,1,15,14,9,10
22,2,14,13,8,9
22,1,13,12,7,8
22,2,12,11,6,7
22,1,11,10,5,6
22,2,10,9,4,5
22,1,9,8,3,4
22,2,8,7,3,3
22,1,7,6,2,2
22,2,6,5,3,1
22,1,5,4,2,2
22,2,4,3,3,1
22,1,3,2,4,1
22,2,4,1,5,2
22,1,5,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,3,6,3,7,2
22,2,7,2,8,1
23,1,8,1,7,2
22,2,7,2,6,3
21,1,6,3,7,2
22,2,7,2,8,1
23,3,8,1,7,2
22,2,7,2,6,3
23,2,6,3,7,2
22,2,7,2,8,1
21,3,8,1,7,2
22,2,7,2,6,3
23,1,6,3,7,2
22,2,7,2,8,1
23,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
21,1,8,1,7,2
22,2,7,2,6,3
23,1,6,3,7,2
22,2,7,2,8,1
23,2,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
21,1,8,1,7,2
22,2,7,2,6,3
21,2,6,3,7,2
22,2,7,2,8,1
21,1,8,1,7,2
22,2,7,2,6,3
21,2,6,3,7,2
22,2,7,2,8,1
21,1,8,1,7,2
22,2,7,2,6,3
21,1,6,3,7,2
22,2,7,2,8,1
21,3,8,1,7,2
22,2,7,2,6,3
22,3,6,3,7,2
22,2,7,2,8,1
23,2,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,3,6,3,7,2
22,2,7,2,8,1
21,3,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
23,1,6,3,7,2
22,2,7,2,8,1
21,2,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
23,2,6,3,7,2
22,2,7,2,8,1
21,3,8,1,7,2
22,2,7,2,6,3
23,2,6,3,7,2
22,2,7,2,8,1
23,1,8,1,7,2
22,2,7,2,6,3
22,2,6,3,7,2
23,1,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
22,1,6,3,7,2
22,2,7,2,8,1
22,1,8,1,7,2
22,2,7,2,6,3
21,3,6,3,7,2
20,4,7,2,8,1
19,4,8,1,7,2
18,4,7,2,6,3
17,3,6,3,7,2
16,2,7,2,8,1
15,1,8,1,7,2
14,2,7,2,6,3
13,3,6,3,7,2
12,2,7,2,8,3
11,1,8,3,9,2
10,2,9,2,10,2
