Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,2,3,2,4,20
26,19,16,17,3,28
25,18,15,16,3,27
24,17,14,15,3,28
23,16,13,14,3,27
23,15,12,13,3,28
23,16,11,12,3,27
23,15,10,13,3,28
23,16,10,12,3,27
23,15,10,13,3,28
23,16,10,12,3,27
23,15,10,13,3,28
24,16,10,12,3,27
23,15,10,13,3,28
23,15,10,12,3,27
23,16,10,11,3,28
23,15,10,12,3,27
23,16,10,11,3,28
23,15,10,12,3,27
24,16,10,11,3,28
23,15,10,12,3,27
22,16,10,11,3,28
23,15,9,10,3,27
23,16,10,11,3,28
23,15,9,10,3,27
23,16,10,11,3,28
23,15,9,10,3,27
24,14,10,11,3,28
23,15,9,10,3,27
22,14,8,9,3,28
22,13,7,9,3,27
21,12,6,9,3,28
20,11,5,10,3,27
19,11,4,11,3,28
18,12,3,12,4,28
17,13,2,13,5,28
16,14,2,14,6,28
15,15,2,15,5,28
14,16,3,16,6,28
13,17,2,16,5,28
12,17,2,17,6,28
11,18,2,18,5,28
10,19,2,17,6,28
9,18,2,16,5,27
8,17,2,15,6,28
7,16,2,14,5,27
6,16,2,13,6,28
5,16,2,12,5,27
4,15,2,11,4,26
3,14,2,10,3,25
3,13,3,9,3,24
3,12,4,9,3,23
3,11,5,8,4,22
4,10,6,7,4,21
5,9,6,6,4,20
5,8,5,5,5,21
5,7,4,4,5,22
5,6,3,3,4,21
4,5,3,2,4,20
4,4,4,1,3,20
3,3,3,1,4,20
4,2,4,1,3,20
3,2,3,2,4,20
