Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,2,17,2,18,2
7,19,6,3,25,1
7,18,7,2,26,1
8,17,8,2,26,2
9,16,7,1,26,3
8,15,6,1,26,4
7,14,5,1,26,5
6,13,4,1,27,6
5,12,3,1,27,6
4,11,2,2,27,6
3,10,3,1,28,5
4,9,4,1,27,6
5,8,3,1,28,7
4,7,2,2,27,6
3,6,3,1,26,7
4,5,4,1,27,6
5,4,3,1,27,5
4,3,2,2,26,4
3,3,2,3,25,3
2,4,3,2,24,3
3,3,4,1,23,3
4,2,5,1,22,2
5,1,6,2,23,3
6,2,7,3,24,2
7,3,8,2,23,1
8,2,9,1,24,2
9,1,10,2,23,1
10,2,11,3,22,1
11,3,12,2,21,1
12,2,13,1,22,2
13,1,14,2,21,1
14,2,15,3,20,1
15,3,16,2,19,1
16,2,17,2,20,2
17,2,18,2,19,1
18,2,17,2,18,2
