Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,23,4,22,4,22
21,7,10,13,24,13
20,6,11,12,24,12
19,5,12,11,23,11
18,4,13,10,22,10
17,5,14,9,22,9
16,6,13,10,22,8
15,7,12,11,21,7
14,8,11,12,20,6
13,9,10,13,19,6
12,10,9,14,18,6
11,11,8,15,17,7
10,12,7,16,16,8
9,13,6,17,15,9
8,14,5,18,14,10
7,15,4,19,13,11
6,16,3,20,12,12
5,17,3,21,11,13
4,18,4,22,10,14
5,19,5,23,9,15
6,20,4,24,8,16
5,21,4,25,7,17
5,22,5,26,6,18
6,23,4,27,5,19
5,24,3,28,5,20
4,25,2,28,4,21
3,26,2,27,3,21
3,27,3,26,3,20
3,26,4,25,3,21
3,25,4,24,4,22
4,24,3,23,3,21
3,23,4,22,4,22
