Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,1,4,26,4,26
9,16,7,1,14,25
8,15,6,1,13,24
7,14,5,1,12,23
7,13,4,1,11,22
7,12,3,1,10,21
6,11,3,2,9,20
5,10,3,1,8,19
4,9,3,2,7,18
3,8,4,1,6,17
4,7,5,1,5,16
5,7,4,1,5,16
4,7,3,1,6,16
3,6,4,1,5,16
2,5,5,1,6,16
2,4,6,1,5,16
2,3,7,1,5,17
3,2,8,1,4,16
4,1,9,2,4,16
5,2,10,3,5,16
6,2,11,4,6,16
7,3,12,5,7,15
8,4,13,6,8,14
9,5,14,7,9,13
8,4,15,8,10,12
7,3,14,9,9,13
6,2,13,10,8,14
5,1,12,11,7,15
4,1,11,12,6,16
3,1,10,13,5,17
3,1,9,14,4,18
4,2,8,15,3,19
5,2,7,16,3,20
6,2,6,17,3,21
5,2,5,18,3,22
4,2,4,19,3,23
3,2,4,20,4,24
4,2,3,21,3,25
3,2,4,22,4,26
4,2,3,23,3,27
3,2,4,24,4,28
4,2,3,25,3,28
5,1,4,26,4,28
5,2,5,27,3,28
6,2,4,27,3,27
7,1,4,26,4,26
