Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,26,11,27,3,26
6,25,23,21,14,2
7,24,24,20,13,3
8,23,25,19,12,4
9,22,26,18,11,5
8,23,27,17,10,6
7,24,26,16,9,7
6,25,25,15,8,8
5,26,25,14,7,9
4,27,25,13,6,10
3,28,25,12,5,11
3,27,25,11,4,12
4,28,25,12,4,13
5,28,25,13,5,14
4,28,25,14,6,15
3,28,24,15,5,16
3,27,23,16,4,17
4,28,22,17,4,18
5,28,21,18,5,19
4,28,20,19,6,20
3,28,19,20,5,21
3,27,18,21,4,22
4,28,17,22,4,23
5,28,16,23,5,24
4,28,15,24,6,25
3,28,14,25,5,26
2,28,13,26,4,27
2,27,12,27,3,27
3,26,11,27,3,26
