Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,22,3,26,3,26
10,18,27,10,11,27
11,17,27,9,12,26
11,16,27,8,12,25
11,15,27,7,11,25
12,14,27,6,12,25
13,13,27,5,13,25
12,14,26,4,14,24
13,13,25,5,14,23
12,14,26,4,14,22
11,14,25,5,14,21
10,14,24,6,14,20
9,13,23,7,13,19
8,12,22,8,12,18
8,11,21,9,11,17
8,10,20,10,11,16
8,9,19,11,11,15
8,8,18,12,10,14
7,7,18,13,9,13
6,6,18,12,8,12
5,5,17,11,7,12
4,4,16,11,6,12
4,3,15,11,5,12
5,2,14,11,4,12
6,1,15,11,5,12
7,1,14,11,6,12
8,1,13,11,5,13
9,2,13,12,4,14
10,3,13,13,3,15
11,4,12,14,4,16
11,3,11,15,3,15
10,3,10,14,3,14
9,3,9,13,3,15
8,3,8,13,4,16
7,4,7,14,3,15
6,5,6,14,3,14
5,6,5,13,3,13
4,7,4,12,3,14
3,8,4,13,4,15
3,9,3,14,5,16
3,10,4,15,5,17
3,11,4,16,6,18
4,12,5,17,7,19
5,13,6,18,8,20
5,14,7,19,8,21
5,15,7,20,7,22
5,16,6,21,6,23
5,17,5,22,7,24
6,18,6,23,6,25
6,19,6,24,5,26
5,20,6,25,4,27
5,21,5,26,3,28
4,22,4,27,2,28
3,23,3,27,2,27
4,22,3,26,3,26
