Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,27,7,28,7,28
26,26,18,3,6,22
26,27,17,4,7,23
26,28,16,5,8,24
26,28,15,6,9,25
26,28,14,7,10,26
26,27,13,8,11,27
26,26,12,9,12,26
26,27,13,10,13,25
26,28,14,11,14,26
27,29,15,12,15,27
26,28,16,13,16,28
26,27,17,14,17,27
26,28,18,15,18,26
26,27,19,16,19,27
26,26,20,17,20,26
26,27,21,18,21,25
27,26,22,19,22,26
27,25,23,20,21,25
26,24,22,21,20,24
25,23,21,22,19,25
24,23,20,23,18,26
23,24,19,24,17,27
22,25,18,25,16,28
21,26,17,26,15,28
20,27,16,27,14,28
19,28,15,27,13,27
18,27,14,28,12,28
17,28,13,27,11,27
16,27,12,28,10,28
15,28,11,27,9,27
14,27,10,28,8,28
13,28,9,27,7,27
12,27,8,28,6,28
11,28,7,27,6,27
10,27,7,28,7,28
