Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,23,16,23,15,23
3,28,18,12,25,28
3,27,19,13,24,27
3,28,20,14,25,28
3,27,21,15,26,28
4,26,22,16,27,28
5,25,23,17,26,28
6,24,24,18,27,28
7,23,25,19,26,28
8,22,26,20,25,28
9,21,25,21,24,28
10,22,24,22,23,28
11,23,23,23,22,28
12,24,22,24,21,28
13,25,21,25,20,28
14,26,20,26,19,28
15,27,19,27,18,28
14,26,18,28,17,27
15,27,17,27,16,27
16,27,16,26,15,27
15,27,15,25,16,26
16,26,16,24,15,26
15,25,15,23,16,25
16,24,16,23,15,24
15,24,15,23,16,23
16,23,16,23,15,23
