Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,2,12,2,11,2
26,2,7,20,13,28
25,3,8,21,14,28
24,4,9,22,15,28
23,5,10,23,16,28
22,6,11,24,17,28
21,7,12,25,17,27
22,6,13,26,17,28
21,7,14,27,18,28
22,6,15,28,17,27
21,7,16,27,17,26
20,8,17,26,16,25
19,9,16,25,15,24
18,9,15,24,16,23
19,8,16,23,17,22
20,7,17,22,18,21
21,6,18,21,19,20
22,5,19,20,20,19
23,4,20,19,21,18
24,3,21,18,22,17
25,2,22,17,21,16
24,3,21,16,20,17
23,4,20,17,21,18
22,5,21,18,22,17
22,6,22,17,21,16
21,7,21,16,20,17
20,8,20,17,21,18
21,9,21,18,22,17
22,10,22,17,21,16
21,11,21,16,20,17
20,11,20,17,21,18
21,11,21,18,22,17
22,12,22,17,21,16
21,11,21,16,22,15
22,12,22,15,22,14
21,11,22,14,22,13
20,10,22,13,22,12
19,9,22,12,21,11
18,8,21,11,20,10
17,7,20,10,19,9
16,6,19,9,18,8
15,5,18,8,17,7
14,4,17,7,16,6
13,3,16,6,15,5
12,2,15,5,14,4
11,1,14,4,13,3
10,1,13,3,12,2
11,2,12,2,11,2
