Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,10,25,2,25,2
8,25,5,18,2,10
7,24,4,17,2,11
6,23,3,16,2,10
5,22,3,15,3,11
4,21,2,14,2,10
3,20,3,13,3,11
3,19,3,12,2,10
2,18,3,11,2,9
2,17,2,10,2,8
2,16,2,9,3,7
2,15,2,8,4,6
2,14,3,7,5,5
2,13,4,6,6,4
2,12,5,5,7,3
3,11,6,4,8,2
2,10,7,3,9,1
3,11,8,2,10,1
2,10,9,2,11,2
3,11,10,3,12,3
2,10,11,4,13,2
3,11,12,3,14,1
2,10,13,2,15,1
3,11,14,2,16,2
2,10,15,3,17,1
3,11,16,2,18,1
2,10,17,2,19,2
3,11,18,2,20,3
2,10,19,3,21,4
3,11,20,4,22,5
2,10,21,5,23,6
3,11,22,6,24,7
2,10,23,7,25,8
3,11,24,8,26,9
2,10,25,9,27,10
3,11,26,10,27,11
2,11,26,11,26,10
2,10,25,11,25,9
3,11,24,10,26,8
2,10,25,9,27,7
3,11,26,8,27,6
2,10,26,7,26,5
3,11,25,6,25,4
2,10,24,5,26,3
3,11,25,4,27,2
2,10,26,3,27,1
3,11,26,2,26,1
2,10,25,2,25,2
