Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,1,3,1,3,1
13,21,23,1,3,3
14,20,22,2,3,3
15,19,21,3,3,2
16,18,20,3,3,1
17,17,19,2,3,1
18,16,18,2,3,2
17,15,17,3,3,3
16,14,18,2,3,2
17,13,17,3,2,2
16,12,16,2,3,1
15,11,17,1,3,2
16,10,18,1,3,3
17,9,19,1,3,3
18,8,20,1,3,3
19,7,21,1,2,4
20,6,22,1,3,3
21,5,23,1,4,3
22,4,24,1,5,4
23,3,25,1,6,3
24,2,26,1,7,2
25,1,27,2,8,1
26,2,26,3,9,1
25,3,25,2,8,1
24,2,26,1,7,2
25,1,26,2,8,1
26,2,25,3,7,0
25,3,24,2,6,1
24,2,23,1,5,2
23,1,22,2,4,1
22,2,21,3,3,1
21,3,20,2,3,1
20,2,19,1,3,2
19,1,18,2,3,1
18,2,17,3,3,0
17,3,16,2,3,1
16,2,15,1,4,2
15,1,14,2,3,1
14,2,13,3,3,0
13,3,12,2,3,1
12,2,11,1,4,2
11,1,10,2,3,1
10,2,9,3,2,0
9,3,8,2,3,1
8,2,7,2,4,1
7,2,6,2,3,1
6,2,5,2,3,2
5,2,4,2,3,1
4,2,3,2,3,0
3,2,4,1,3,1
4,1,3,2,3,0
3,2,4,1,4,0
3,1,3,1,3,1
