Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,2,14,0,20,2
25,14,12,5,13,20
24,13,11,6,14,19
25,12,10,7,15,18
26,11,9,8,16,18
25,10,8,9,17,18
24,10,9,10,18,18
24,9,10,11,19,18
25,10,11,12,20,17
26,10,12,13,21,16
27,11,13,12,22,15
26,10,14,11,23,14
27,11,15,12,24,13
26,10,16,13,25,12
25,9,17,12,25,11
24,8,18,11,24,10
25,7,17,11,23,9
25,6,18,10,24,8
24,5,18,9,24,7
23,4,19,10,24,6
22,4,20,11,23,5
21,5,21,11,22,5
20,6,20,12,21,6
19,5,19,13,20,7
20,4,18,12,19,6
21,3,17,11,19,5
21,2,18,10,20,4
20,1,17,9,20,3
19,1,16,8,19,2
20,2,15,8,18,2
21,3,14,9,19,3
21,2,14,8,20,4
20,1,15,9,20,3
19,1,15,8,19,2
20,2,14,8,18,2
21,3,13,7,19,3
21,2,14,6,20,4
20,1,14,5,20,3
19,1,13,4,19,2
20,2,12,3,18,2
21,1,13,2,19,3
22,1,14,1,20,2
22,2,15,0,21,1
21,3,15,1,21,2
20,2,14,0,20,2
