Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,26,23,26,22,10
8,7,12,25,20,4
8,8,13,24,19,5
8,9,14,23,18,5
7,10,15,24,19,6
7,11,16,24,19,7
8,12,17,24,19,8
8,13,18,23,19,9
8,14,19,22,20,8
9,15,19,21,19,7
10,16,19,20,20,6
11,17,19,19,21,5
12,18,20,20,22,4
13,19,21,21,23,3
14,20,22,22,24,2
14,21,23,23,25,1
14,22,24,24,26,1
14,23,25,25,25,1
15,24,25,26,24,1
16,25,26,25,23,2
17,24,26,24,22,3
18,23,26,25,21,4
19,24,25,26,20,5
20,24,26,25,20,6
21,24,25,26,21,7
22,25,26,25,22,8
23,24,26,24,23,9
24,23,26,25,24,9
25,24,25,26,25,9
25,25,24,27,26,10
25,26,23,28,25,9
24,27,22,28,24,9
23,27,22,27,23,9
23,26,23,26,22,10
