Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,27,25,27,21,17
15,13,26,20,23,7
16,14,25,19,22,8
17,15,24,19,21,9
18,16,25,19,20,10
19,17,26,20,19,11
20,17,27,21,19,12
21,18,26,20,18,13
22,19,27,21,18,14
23,19,27,22,18,15
24,19,27,21,19,16
25,20,27,22,20,17
26,21,27,23,21,18
26,22,28,24,21,17
27,23,27,25,21,18
27,24,26,26,21,17
26,25,25,27,21,18
25,26,24,28,21,17
24,27,23,28,21,18
23,27,22,27,21,17
22,26,21,26,20,16
21,25,22,27,21,17
21,26,23,28,21,18
22,27,24,28,21,17
23,27,25,27,21,18
24,26,26,26,21,17
25,25,27,27,21,18
26,26,27,28,21,17
26,27,26,28,21,18
25,27,25,27,21,17
