Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,2,21,2,21,2
26,5,11,12,6,28
25,6,10,13,5,28
24,7,9,14,4,28
23,8,8,15,3,28
22,9,7,16,3,27
21,10,6,17,3,28
20,11,5,18,3,27
19,12,4,18,3,28
18,13,3,19,4,28
17,14,3,20,5,28
16,15,3,21,6,28
15,16,3,22,7,28
14,17,3,23,8,28
13,18,4,24,9,28
14,17,5,25,10,28
15,16,5,26,11,28
16,15,6,27,12,28
17,14,7,27,13,27
18,13,8,27,14,26
19,12,9,27,15,25
20,11,10,26,16,24
21,10,11,25,17,23
22,9,12,24,18,22
23,8,13,23,19,21
24,7,14,22,20,20
25,6,15,21,21,19
26,5,16,20,22,18
27,4,17,19,23,17
27,3,18,18,24,16
27,2,19,17,25,15
27,1,20,16,26,14
26,1,21,15,27,13
25,1,22,14,27,12
24,1,23,13,27,11
23,1,24,12,27,10
24,1,25,11,27,9
25,1,26,10,27,8
24,1,26,9,26,7
23,1,25,8,25,6
22,1,24,7,26,5
23,1,25,6,26,4
22,1,25,5,25,3
21,1,24,5,24,2
20,2,23,6,23,2
19,3,22,5,22,3
18,2,21,4,21,2
19,3,20,3,22,1
20,2,21,2,21,2
