Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,27,3,21,8,27
5,23,26,14,5,3
6,24,25,13,6,4
5,25,24,12,7,5
4,26,23,11,6,6
3,26,22,10,5,7
2,26,21,9,4,8
2,25,20,8,3,9
3,26,19,7,3,10
4,26,18,6,4,11
3,26,17,5,5,12
2,26,16,4,4,13
2,25,15,3,3,14
3,26,14,3,3,15
4,26,13,4,4,16
3,26,12,5,5,17
2,26,11,6,4,18
2,25,10,7,3,19
3,26,9,8,3,20
4,26,8,9,4,21
3,26,7,10,5,22
2,26,6,11,4,23
2,27,5,12,3,24
3,26,4,13,3,25
2,25,3,14,4,25
2,24,2,15,3,24
3,25,1,16,2,23
4,26,1,17,2,24
5,26,2,18,3,25
6,25,1,19,4,25
7,24,2,18,5,24
8,25,1,17,6,23
9,26,2,18,7,24
10,27,2,19,8,25
10,28,3,20,9,26
9,28,4,21,9,27
8,27,3,21,8,27
