Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,26,26,27,26,27
11,1,26,28,11,7
10,1,26,27,12,6
9,1,26,26,11,5
8,1,25,25,10,4
7,1,24,24,9,3
6,1,23,23,8,2
5,2,22,22,7,1
4,3,21,21,6,2
3,4,20,20,5,3
2,5,19,19,4,4
2,6,18,18,3,5
3,7,17,17,2,6
4,6,16,16,3,7
5,5,15,15,4,6
6,6,14,14,5,5
7,7,15,15,6,6
8,8,16,16,7,7
9,9,17,17,8,8
10,10,18,18,9,9
11,11,19,19,10,10
12,12,20,20,11,11
13,13,21,21,12,12
14,14,22,22,13,13
15,15,23,23,14,14
16,16,24,24,15,15
17,17,25,25,16,16
18,18,26,26,17,17
19,19,27,27,18,18
20,20,26,28,19,19
21,21,27,27,20,20
22,22,26,28,21,21
23,23,27,27,22,22
24,24,26,28,23,23
25,25,27,27,24,24
26,26,26,28,25,25
25,27,26,27,26,26
26,26,25,27,26,27
26,27,26,26,27,26
27,26,26,27,26,27
