Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,27,15,27,16,27
27,15,14,21,16,14
26,16,15,20,17,13
25,17,16,19,18,12
24,18,17,18,19,11
23,17,18,17,20,10
22,16,17,18,21,11
21,17,16,19,21,12
20,18,15,20,20,13
19,19,14,21,19,14
18,20,13,22,18,15
17,21,12,23,17,16
16,22,11,24,16,17
15,23,10,25,15,18
14,24,9,26,14,19
13,25,8,26,13,20
12,25,7,25,12,21
13,26,7,24,11,22
14,27,8,23,12,23
15,28,9,24,13,24
16,28,10,25,14,25
17,28,11,26,15,26
18,28,12,27,16,27
18,27,13,28,17,27
17,26,14,27,17,28
16,27,15,27,16,27
