Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,26,4,28,9,17
24,23,20,27,11,9
23,24,19,28,12,10
22,25,18,28,13,11
21,26,17,28,14,12
20,27,16,28,13,11
19,27,15,27,12,10
18,26,14,26,11,9
17,25,13,27,10,8
16,26,12,28,11,9
15,27,11,28,12,10
14,27,10,27,13,11
13,26,9,26,13,12
12,25,8,27,12,13
11,26,7,28,11,14
10,27,6,28,10,15
9,27,5,27,9,16
8,26,4,26,9,17
7,25,3,27,9,16
6,26,2,27,9,17
5,26,2,26,9,16
4,25,2,25,9,17
3,24,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
3,26,2,26,9,16
3,25,3,27,9,17
4,26,4,28,9,16
5,27,3,28,9,17
4,27,2,27,9,16
3,26,2,26,9,17
3,25,3,27,9,16
4,26,4,28,9,17
5,27,3,28,9,16
4,27,2,27,9,17
