Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,27,26,28,26,28
4,18,20,4,20,9
3,19,19,4,21,10
3,20,20,4,22,11
3,21,21,5,23,12
2,22,22,6,24,13
2,23,23,7,25,14
2,24,24,8,26,15
2,24,25,9,26,16
2,24,25,10,25,17
3,23,24,11,24,18
2,24,23,12,25,19
3,23,24,13,26,20
2,24,25,14,26,21
1,24,25,15,25,22
2,24,24,16,24,23
2,25,23,17,25,24
2,24,24,18,26,25
1,24,25,19,27,26
2,23,26,20,26,27
3,22,25,21,26,28
4,22,25,22,26,28
5,23,25,23,26,28
6,24,25,24,26,27
6,25,25,25,26,28
6,26,25,26,25,29
6,26,25,27,26,28
6,26,26,27,27,29
7,27,26,28,26,28
