Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
6,2,3,25,3,25
3,14,25,19,7,25
2,14,26,19,6,24
2,14,25,19,5,23
2,14,26,19,4,22
2,15,25,19,3,23
3,14,26,19,3,23
4,14,25,19,4,22
3,14,26,19,5,22
2,14,25,19,4,22
2,14,26,19,5,21
2,14,25,19,4,22
3,14,24,19,4,23
2,14,25,19,4,22
1,14,24,20,3,21
2,14,25,19,4,22
1,15,26,18,4,23
2,14,25,19,3,23
2,15,26,19,3,23
2,14,25,19,3,23
1,13,26,19,3,22
2,14,25,19,3,23
1,15,26,18,2,22
2,14,25,19,3,23
1,14,24,18,2,22
2,14,25,19,3,23
3,14,26,20,2,22
4,14,25,19,3,21
5,14,26,19,4,22
6,14,25,19,5,22
7,13,26,19,6,22
8,13,25,19,7,21
7,12,26,19,8,20
7,11,25,19,7,19
7,10,24,18,7,19
8,9,23,18,7,19
8,9,22,18,8,19
7,8,21,18,8,19
6,7,20,18,7,19
7,6,19,18,7,20
6,5,18,19,7,21
5,4,17,20,6,22
6,3,16,21,5,23
7,2,15,22,4,24
8,1,14,23,3,25
9,1,13,24,2,26
10,1,14,25,2,27
10,1,14,26,2,27
10,1,14,27,2,26
11,0,14,26,3,25
10,1,14,25,2,26
10,2,13,24,1,27
10,1,14,25,2,27
9,1,14,26,2,27
10,1,14,27,2,26
11,0,14,26,3,25
10,1,14,25,2,26
9,0,13,24,2,27
10,1,14,25,2,28
11,2,14,26,2,27
10,1,14,27,2,26
9,2,14,26,3,25
10,1,14,25,2,26
10,0,13,24,2,27
10,1,14,25,2,27
10,2,14,26,3,26
10,1,14,25,3,25
9,0,13,24,2,26
10,1,14,25,2,27
9,0,14,26,3,27
10,1,14,27,2,26
9,0,14,26,3,25
8,0,14,25,2,26
9,1,13,24,1,26
10,1,14,25,2,27
10,1,14,26,2,27
10,0,14,27,2,26
10,1,14,26,3,25
10,0,14,25,2,26
10,1,13,24,2,27
9,2,14,25,2,28
10,1,14,26,2,27
9,2,14,27,2,26
10,1,14,26,3,25
11,0,14,25,2,26
10,1,13,24,2,27
10,2,14,25,2,27
10,1,14,26,2,28
11,2,14,27,2,27
10,1,14,26,3,26
11,1,14,25,2,27
10,1,14,26,2,28
9,2,14,27,2,27
10,1,14,26,1,27
9,1,14,27,2,27
10,1,14,26,3,26
10,2,14,25,2,27
10,1,14,26,3,27
11,2,14,27,2,26
10,1,14,26,3,25
9,0,14,25,2,26
10,1,13,24,2,27
10,2,14,25,2,27
10,1,14,26,2,27
9,2,14,27,2,26
10,1,14,26,3,25
9,1,14,25,2,26
10,1,13,24,2,27
11,2,14,25,3,28
10,1,14,26,2,27
9,0,14,27,2,26
10,1,14,26,3,25
11,1,14,25,2,26
10,1,13,24,2,27
10,2,14,25,2,27
10,1,14,26,1,26
10,0,14,25,2,26
10,1,13,24,2,27
11,1,14,25,2,26
10,1,13,24,2,27
9,1,14,25,2,26
10,1,15,26,3,26
11,0,14,25,3,25
10,1,13,24,2,26
10,0,14,25,1,27
10,1,14,26,2,27
9,0,14,27,2,26
10,1,14,26,3,25
11,0,14,25,2,26
10,1,13,24,1,25
9,2,12,23,2,26
10,1,11,23,1,27
10,0,10,23,2,27
9,1,9,23,2,27
8,1,8,24,2,27
7,2,7,25,3,26
6,3,6,25,2,27
5,4,5,26,3,26
6,3,4,25,3,25
5,2,4,24,4,26
4,1,5,25,3,27
5,2,4,26,2,27
5,3,3,26,2,26
6,2,3,25,3,25
