Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,25,3,27,3,27
12,11,26,24,11,25
13,10,25,24,12,24
14,9,24,23,13,23
15,8,23,22,12,24
16,9,22,23,11,25
17,9,21,24,10,26
18,10,20,25,9,27
19,11,19,26,8,28
18,10,18,27,7,28
17,9,17,27,6,27
16,9,16,26,5,26
15,9,15,25,4,27
14,10,14,26,3,28
13,11,13,27,2,28
12,12,12,27,3,27
11,13,11,26,2,28
10,14,10,27,3,28
9,15,9,27,3,27
9,16,8,26,2,28
9,17,7,27,3,28
8,18,6,27,3,27
7,19,5,26,2,28
6,20,4,27,3,28
5,20,3,27,4,27
4,21,4,26,5,26
4,22,4,25,4,27
4,23,4,26,3,28
4,24,4,27,2,28
4,25,3,27,3,27
