Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,28,11,19,22,28
21,26,21,1,15,12
22,27,20,2,15,13
23,28,19,3,14,14
22,28,18,4,13,14
23,28,17,5,12,15
22,28,16,6,11,16
23,28,15,7,11,17
22,28,14,8,11,18
23,28,13,9,11,19
22,28,12,10,12,19
23,28,13,11,11,19
22,28,12,11,12,19
23,28,13,12,11,19
22,28,13,13,12,19
23,28,13,14,11,19
22,27,12,15,12,19
23,28,12,16,13,20
22,28,12,17,14,21
23,28,12,18,15,22
22,28,12,19,16,23
23,28,11,19,17,24
22,28,12,19,18,25
23,28,11,19,19,26
22,28,12,19,20,27
23,28,11,19,21,27
23,28,12,19,22,27
22,28,11,19,22,28
