Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,3,9,3,9,3
20,16,4,7,11,5
21,17,5,6,12,4
22,18,6,5,13,3
23,19,7,4,14,2
24,20,8,3,15,1
25,21,9,2,16,1
26,22,10,2,17,2
26,23,11,3,18,3
26,24,12,4,19,2
26,25,13,3,20,1
26,26,14,2,21,1
26,27,15,2,22,2
26,28,16,3,23,3
25,28,17,4,24,2
24,27,18,3,25,1
23,26,19,2,24,1
22,25,20,2,24,2
21,24,21,3,25,1
22,23,22,2,24,1
23,22,23,2,25,2
24,21,24,3,25,1
25,20,24,2,24,1
24,19,25,2,23,2
24,18,24,3,22,3
23,17,23,4,21,2
22,16,22,3,20,1
21,15,21,2,19,1
20,14,20,2,18,2
19,13,19,3,17,3
18,12,18,4,16,2
17,11,17,3,15,1
16,10,16,2,14,1
15,9,15,2,13,2
14,8,14,3,12,3
13,7,13,4,11,2
12,6,12,3,10,1
11,5,11,2,9,1
10,4,10,2,8,2
9,3,9,3,9,3
