Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,1,3,2,3,2
12,21,23,28,4,1
13,22,24,28,5,2
14,23,25,28,6,3
15,24,26,28,7,4
16,25,27,28,8,5
17,26,26,28,9,6
18,27,27,28,10,7
19,28,27,27,11,8
20,27,27,26,12,9
21,26,27,27,13,10
22,27,27,28,13,11
23,28,27,27,13,12
24,27,27,26,12,11
25,26,27,27,13,12
26,27,27,28,13,13
27,28,26,27,14,14
26,27,25,26,13,13
25,26,24,25,12,12
24,25,23,24,11,11
23,24,22,23,10,10
22,23,21,22,9,9
21,22,20,21,8,8
20,21,19,20,7,7
19,20,18,19,6,6
18,19,17,18,5,5
17,18,16,17,4,4
16,17,15,16,3,3
15,16,14,15,2,2
14,15,13,14,2,2
13,14,12,13,2,2
12,13,11,12,2,1
11,12,10,11,2,2
10,11,9,10,2,3
9,10,8,9,2,2
8,9,7,8,1,1
7,8,6,7,2,2
6,7,5,6,3,2
5,6,4,5,2,2
4,5,3,4,2,3
5,6,2,4,3,4
6,7,3,5,4,5
7,8,4,6,5,4
6,7,5,5,6,3
6,6,6,4,5,2
7,5,6,3,4,1
6,4,5,2,3,1
5,3,4,2,2,2
4,2,3,3,2,3
3,1,3,2,3,2
