Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,27,24,28,25,27
15,21,4,4,4,21
16,20,5,5,5,20
17,21,6,6,6,19
18,22,7,7,7,20
19,23,8,8,8,21
19,24,9,9,9,22
19,25,10,10,10,23
20,26,11,11,11,24
21,27,12,12,12,25
22,28,13,13,13,26
23,28,14,14,14,27
24,27,14,15,15,27
25,26,14,16,16,26
26,27,15,17,17,25
26,28,16,18,18,26
25,28,17,19,19,27
26,27,18,20,20,27
27,26,19,21,21,26
26,27,19,22,22,26
26,28,19,23,23,26
27,28,19,24,24,27
27,27,19,25,25,27
27,26,20,26,26,26
26,27,21,26,26,25
25,28,22,26,25,26
26,28,23,27,24,27
25,27,24,28,25,27
