Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,2,3,9,4,2
4,3,13,14,17,28
5,4,14,14,18,28
6,5,15,15,19,28
7,6,16,16,20,28
8,7,17,17,21,28
9,8,18,18,22,28
10,9,19,19,23,28
11,10,20,20,24,28
12,11,21,21,23,28
12,12,22,22,24,28
13,13,23,23,23,28
14,14,22,24,22,28
15,15,21,25,23,28
16,16,22,26,24,28
17,17,23,27,25,28
18,18,24,27,26,28
19,19,25,27,27,28
20,20,26,28,28,27
21,21,27,27,28,26
22,22,27,28,27,25
21,21,26,28,26,24
20,20,25,28,25,23
19,19,24,27,24,22
18,18,23,26,23,21
17,17,22,25,22,20
16,16,21,24,21,19
15,15,20,23,20,18
14,14,19,22,19,17
13,13,18,21,18,16
12,12,17,20,17,15
11,11,16,19,16,14
10,10,15,19,15,13
9,9,14,20,14,13
8,8,13,20,13,13
7,7,12,20,12,12
6,6,11,19,11,11
5,5,10,18,10,10
4,4,9,17,9,9
3,3,8,16,8,8
3,2,7,15,7,7
3,1,6,14,6,6
3,2,5,13,5,5
3,1,4,12,4,4
4,1,3,11,4,3
3,1,4,10,3,2
4,2,3,9,4,2
