Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,15,2,23,20,6
14,12,2,23,20,6
13,13,2,22,21,7
12,14,2,23,20,6
11,15,2,22,21,7
10,16,2,23,20,6
9,17,2,22,21,7
8,18,2,23,20,6
7,18,2,23,21,7
6,18,2,23,20,6
5,18,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,18,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
4,17,2,23,21,7
5,16,2,23,20,6
4,17,2,23,21,7
4,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
5,17,2,23,21,7
4,17,2,23,20,6
4,17,2,23,21,7
4,17,2,23,20,6
5,17,2,23,21,7
4,17,2,23,20,6
5,16,2,23,21,7
4,17,2,23,20,6
5,18,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
3,18,2,23,21,7
4,17,2,23,20,6
4,17,2,23,21,7
4,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
5,17,2,23,21,7
4,17,2,23,20,6
5,16,2,23,21,7
4,17,2,23,20,6
4,16,2,23,21,7
3,16,2,23,20,6
4,17,2,23,21,7
4,17,2,23,20,6
5,18,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
3,18,2,23,21,7
4,17,2,23,20,6
5,17,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
5,18,2,23,21,7
4,17,2,23,20,6
3,18,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
3,18,2,23,21,7
4,17,2,23,20,6
4,18,2,23,21,7
4,17,2,23,20,6
5,18,2,23,21,7
4,17,2,23,20,6
5,17,2,23,21,7
4,17,2,23,20,6
4,16,2,23,21,7
3,16,2,23,20,6
4,17,2,23,21,7
4,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
3,16,2,23,20,6
4,15,2,23,21,7
3,16,2,23,20,6
2,16,2,23,21,7
3,16,2,23,20,6
3,15,2,23,21,7
3,16,2,23,20,6
4,17,2,23,21,7
3,16,2,23,20,6
3,15,2,23,21,7
3,16,2,23,20,6
4,17,2,23,21,7
3,16,2,23,20,6
4,17,2,23,21,7
3,16,2,23,20,6
4,15,2,23,21,7
3,16,2,23,20,6
2,15,2,23,21,7
3,16,2,23,20,6
2,16,2,23,21,7
3,16,2,23,20,6
2,17,2,23,21,7
3,16,2,23,20,6
4,16,2,23,21,7
3,16,2,23,20,6
2,16,2,23,21,7
3,16,2,23,20,6
3,16,2,23,21,7
2,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
2,16,2,23,20,6
3,16,2,23,21,7
2,15,2,23,20,6
3,16,2,23,21,7
3,17,2,23,20,6
3,16,2,23,21,7
3,16,2,23,20,6
3,15,2,23,21,7
3,16,2,23,20,6
4,16,2,23,21,7
3,16,2,23,20,6
4,15,2,23,21,7
3,16,2,23,20,6
3,15,2,23,21,7
3,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
2,16,2,23,20,6
3,16,2,23,21,7
2,15,2,23,20,6
3,16,2,23,21,7
3,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,16,2,23,20,6
3,16,2,23,21,7
3,15,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
2,17,2,23,20,6
3,16,2,23,21,7
3,15,2,23,20,6
3,16,2,23,21,7
4,16,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
3,16,2,23,21,7
4,17,2,23,20,6
