Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,22,4,2,4,2
7,21,16,2,21,5
8,21,17,2,22,6
9,20,18,2,23,6
10,19,19,2,24,7
11,18,20,3,25,8
12,17,21,4,25,9
13,16,22,5,25,10
12,17,23,6,25,11
11,18,24,7,25,12
10,19,24,8,24,12
9,20,24,9,25,13
9,21,24,10,25,14
8,22,24,11,26,15
9,21,25,12,26,16
8,22,25,13,25,16
7,23,24,14,24,17
6,24,25,15,23,18
5,25,25,16,22,19
4,26,24,17,21,20
3,25,23,18,20,21
4,26,22,19,19,22
3,25,21,20,18,22
4,26,20,21,17,22
3,25,19,22,16,23
4,26,18,22,15,22
3,25,17,23,14,23
4,26,16,23,13,22
3,25,15,23,12,21
4,24,14,22,11,20
5,23,13,21,10,19
5,22,12,20,9,18
6,22,11,19,8,17
5,22,10,18,7,16
6,22,9,17,6,16
7,21,8,17,5,17
7,20,7,16,4,16
6,21,6,17,4,17
5,22,5,18,4,16
4,23,5,17,3,15
5,22,4,16,3,14
4,23,4,15,4,13
4,24,4,14,3,12
3,24,4,13,2,11
4,23,3,12,2,10
3,24,3,11,2,9
4,23,3,10,2,8
3,24,3,9,2,7
4,23,3,8,2,6
3,24,3,7,3,5
3,25,3,6,4,4
4,24,3,5,5,3
4,23,4,4,5,2
5,22,4,3,4,1
4,23,5,2,5,1
5,22,4,2,4,2
