Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,3,24,3,24,3
4,24,5,12,27,15
5,23,6,11,26,16
6,22,7,10,25,17
7,21,8,9,24,18
8,20,9,9,23,19
8,19,10,9,22,19
8,18,11,8,21,18
9,17,12,7,20,17
8,18,13,7,19,16
7,19,14,8,18,17
6,20,15,9,17,18
5,21,16,10,16,19
4,22,15,11,15,20
3,23,14,12,14,21
3,24,13,13,13,22
3,25,12,14,12,23
3,26,11,15,11,24
3,27,10,16,10,25
3,28,9,17,10,26
3,27,8,18,10,27
3,26,8,19,10,26
3,27,8,20,10,25
3,28,9,21,10,26
3,27,9,22,9,27
3,26,8,23,8,28
4,25,7,24,9,28
5,25,8,25,10,28
4,26,9,26,11,28
4,27,10,27,12,28
4,28,11,27,13,27
4,27,12,28,14,26
3,27,13,27,15,25
4,26,14,26,16,24
5,25,15,25,17,23
5,24,16,24,18,22
6,23,17,23,19,21
7,22,18,22,20,20
8,21,19,21,21,19
8,20,20,20,22,18
8,19,21,19,23,17
8,18,22,18,24,16
9,17,23,17,25,15
10,16,24,16,26,14
11,15,25,15,27,13
12,14,26,14,27,12
13,13,26,13,26,11
14,12,25,12,25,10
15,11,24,11,25,9
16,10,24,10,25,8
17,9,24,9,25,7
18,8,24,8,26,6
19,7,25,7,26,5
20,6,25,6,25,4
21,5,24,5,24,3
22,4,23,4,25,2
23,3,24,3,24,3
