Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,25,25,25,26,25
26,13,15,24,10,19
25,14,14,23,9,18
24,15,13,22,8,17
23,16,12,21,7,16
22,17,11,20,6,15
21,18,10,19,5,14
20,18,9,18,4,13
19,18,8,17,3,12
18,17,7,16,2,11
17,16,6,15,2,10
16,15,5,14,2,9
15,14,4,13,2,8
14,13,3,12,2,7
13,12,3,11,3,6
12,11,4,10,4,5
11,10,3,9,5,4
10,9,3,8,6,4
9,8,3,7,7,5
10,9,4,6,8,6
11,10,5,6,9,7
12,11,6,5,10,8
13,12,7,5,11,9
14,13,8,5,12,10
15,14,9,6,13,11
16,15,10,7,14,12
17,16,11,8,15,13
18,17,12,9,16,14
19,18,13,10,17,15
20,19,14,11,18,16
21,20,15,12,19,17
22,21,16,13,20,18
23,22,17,14,21,19
24,23,17,15,22,20
25,24,17,16,23,21
26,25,18,17,24,22
27,26,19,18,25,23
27,27,20,19,26,24
26,28,21,20,26,25
25,28,22,21,25,26
26,28,23,22,24,27
27,27,24,23,25,27
27,26,25,24,26,26
26,25,25,25,26,25
