Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,2,22,1,22,1
14,28,24,7,4,25
15,28,25,6,5,26
16,28,26,6,6,27
17,27,27,6,7,28
18,26,26,6,8,27
19,25,27,6,9,26
20,24,26,6,10,25
21,23,27,6,11,24
22,22,26,6,12,23
23,21,27,6,13,22
24,20,26,6,14,21
25,19,27,6,15,21
26,18,26,6,16,21
25,17,25,6,17,20
26,16,26,6,18,19
27,15,25,6,19,18
27,14,24,5,20,17
27,13,23,6,21,16
27,12,22,7,20,15
26,11,21,8,19,16
25,10,20,9,18,17
24,10,19,10,17,18
23,11,18,11,17,19
22,12,17,10,18,20
21,11,16,9,19,19
20,10,15,8,20,18
19,9,14,7,19,17
18,8,13,6,18,16
17,7,12,5,17,15
16,6,11,4,16,14
15,5,10,3,15,13
14,4,9,2,14,12
13,3,8,1,13,11
12,2,7,1,12,10
11,1,6,2,11,9
10,1,5,3,10,8
11,1,4,4,9,7
12,1,5,5,10,6
13,1,6,5,11,5
14,1,7,4,12,4
15,1,8,3,13,3
16,1,9,2,14,2
17,2,10,1,15,1
18,3,11,2,16,2
19,2,12,3,17,3
20,1,13,2,18,2
21,2,14,1,19,1
22,3,15,2,20,2
23,2,16,3,21,3
24,1,17,2,22,2
25,2,18,1,23,1
24,3,19,2,24,1
23,3,20,2,23,2
22,2,19,1,22,3
23,1,20,2,21,2
22,2,21,1,22,1
22,1,22,2,21,2
23,2,22,1,22,1
