Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,17,24,17,23,17
3,11,25,1,2,17
2,10,24,2,3,16
2,11,23,3,2,15
2,10,22,4,2,14
3,9,21,5,2,13
3,8,20,6,2,12
4,7,19,7,3,11
5,6,18,8,2,10
6,5,17,9,3,11
7,4,16,10,2,10
8,5,15,9,3,11
9,6,14,10,2,10
10,7,15,11,3,11
11,8,16,12,2,10
12,9,17,13,3,11
13,10,18,14,2,10
14,11,19,15,3,11
15,12,20,16,2,12
16,13,21,17,2,13
17,14,22,18,2,14
18,15,23,19,2,15
19,16,24,20,3,16
20,17,25,21,4,17
21,18,26,22,5,18
22,19,25,23,4,19
23,20,25,24,4,20
24,21,25,25,4,21
24,22,26,26,5,22
25,23,27,27,6,23
26,24,26,28,7,24
25,25,25,28,8,25
25,26,26,28,9,26
25,27,27,28,10,27
26,27,27,27,11,28
26,28,26,26,12,27
25,27,25,25,13,27
24,26,26,24,14,26
25,25,25,23,15,25
24,24,24,22,16,24
23,23,25,21,17,23
24,22,26,20,18,22
25,21,26,19,19,21
25,20,25,18,20,20
24,19,24,17,21,19
23,18,25,16,22,18
24,17,24,17,23,17
