Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,22,26,28,26,28
14,8,9,8,18,28
14,9,8,9,17,27
13,10,7,8,16,26
12,11,6,7,15,25
11,11,5,6,14,24
10,11,4,5,13,23
9,10,4,6,12,22
8,9,4,5,11,21
7,8,4,6,10,20
6,7,4,5,9,19
5,6,3,4,8,18
4,5,3,3,7,17
3,4,2,2,6,16
3,3,3,1,7,17
3,2,4,1,6,16
4,1,5,0,7,17
5,1,4,1,8,16
4,2,3,2,7,15
3,3,4,1,6,14
3,2,3,1,5,13
2,1,2,2,4,12
1,2,3,3,5,13
2,3,4,4,6,14
3,3,5,5,7,15
3,3,6,6,8,16
3,3,7,7,9,17
4,4,8,8,10,18
5,5,9,9,11,19
6,6,9,10,12,20
7,7,10,11,13,21
8,8,11,12,14,22
9,9,12,13,15,23
9,10,12,14,16,24
10,11,13,15,17,25
11,12,14,16,18,26
12,13,15,17,19,27
12,14,16,18,20,28
13,15,17,19,21,28
14,16,18,20,22,28
15,17,19,21,23,28
16,18,20,22,24,28
17,19,21,23,25,28
18,20,22,24,26,28
19,21,23,25,27,28
20,22,24,26,27,28
21,23,25,27,27,28
22,24,26,27,28,28
21,23,27,27,27,29
20,22,26,28,26,28
