Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,1,3,2,3,2
21,14,26,28,20,22
22,13,25,27,21,21
23,12,24,26,22,20
22,11,23,25,21,19
23,10,22,24,20,18
24,9,21,23,19,17
25,8,20,22,18,16
26,7,19,21,17,15
27,6,18,20,16,14
27,5,17,19,15,13
27,4,16,18,14,12
27,3,15,17,13,11
27,2,14,16,12,10
27,1,13,15,11,9
26,1,12,14,10,9
25,2,11,13,9,9
24,3,10,12,8,8
23,4,9,11,7,8
22,5,8,10,6,8
21,6,7,9,5,7
20,6,6,8,4,6
19,6,5,7,3,5
18,6,4,6,2,4
17,5,3,5,2,3
16,4,3,4,3,2
15,3,4,3,4,1
14,2,5,2,3,1
14,1,4,2,2,2
14,2,3,1,2,1
14,1,3,2,3,2
